user_id,age,occupation,gender
16810,31,other or not specified,M
65138,29,college/grad student,M
78205,29,executive/managerial,M
116015,30,clerical/admin,F
50932,25,K-12 student,M
165309,34,other or not specified,M
265025,19,K-12 student,M
133572,25,sales/marketing,M
169877,32,other or not specified,M
98029,30,clerical/admin,F
29759,31,college/grad student,M
100648,38,homemaker,F
131558,22,doctor/health care,M
167512,31,college/grad student,M
186140,26,K-12 student,M
127531,26,sales/marketing,M
67630,27,sales/marketing,M
292992,34,college/grad student,M
65975,33,college/grad student,M
280349,20,artist,M
115597,32,college/grad student,M
23134,33,college/grad student,M
99646,27,technician/engineer,M
283514,29,scientist,M
299407,38,academic/educator,M
241760,28,college/grad student,M
111991,35,executive/managerial,M
191740,33,college/grad student,M
218958,32,other or not specified,M
154156,25,other or not specified,M
86283,31,college/grad student,F
282640,30,college/grad student,M
127797,27,executive/managerial,M
262168,33,academic/educator,F
43725,31,scientist,F
187150,29,college/grad student,M
94770,27,executive/managerial,M
59705,33,executive/managerial,M
287421,31,college/grad student,M
141986,30,college/grad student,M
301643,27,other or not specified,M
48785,18,college/grad student,M
106549,26,scientist,M
115726,26,programmer,M
163803,32,sales/marketing,M
8315,32,college/grad student,M
34950,31,homemaker,F
116077,28,artist,M
243326,29,executive/managerial,M
130032,33,college/grad student,M
73272,34,college/grad student,M
247933,29,sales/marketing,M
74695,16,K-12 student,F
244435,34,clerical/admin,M
121096,54,academic/educator,M
141172,27,college/grad student,M
278232,26,college/grad student,M
299240,33,college/grad student,F
287365,32,college/grad student,M
268284,31,clerical/admin,M
172631,25,artist,M
103955,27,executive/managerial,M
139860,31,executive/managerial,M
116927,29,college/grad student,M
179135,30,executive/managerial,M
39913,31,college/grad student,M
275554,26,other or not specified,M
106741,30,college/grad student,M
128665,28,self-employed,F
33549,29,self-employed,M
158073,24,sales/marketing,M
151959,30,tradesman/craftsman,M
226943,32,college/grad student,M
252624,18,K-12 student,M
264123,32,executive/managerial,F
167096,26,executive/managerial,M
20006,27,college/grad student,M
247061,24,retired,M
124202,34,self-employed,M
248773,26,scientist,M
203848,31,self-employed,M
170926,34,college/grad student,M
126472,33,executive/managerial,M
300154,22,sales/marketing,M
202534,28,executive/managerial,M
169853,26,executive/managerial,M
164197,33,college/grad student,M
253386,29,executive/managerial,M
243153,33,college/grad student,M
57923,29,executive/managerial,M
66524,26,college/grad student,F
200310,27,other or not specified,F
230186,20,scientist,M
158,29,homemaker,M
54656,28,self-employed,F
285470,28,college/grad student,M
263104,25,sales/marketing,M
237233,22,sales/marketing,M
297406,32,college/grad student,M
135504,29,sales/marketing,M
34099,25,other or not specified,M
182103,27,executive/managerial,M
114511,27,self-employed,M
121800,27,scientist,M
39932,29,scientist,M
126150,31,academic/educator,M
136628,25,college/grad student,M
22591,27,scientist,M
51430,26,self-employed,M
203093,26,scientist,F
165297,31,other or not specified,M
12161,31,clerical/admin,M
31002,15,self-employed,F
81199,31,self-employed,M
144187,25,executive/managerial,M
216220,29,sales/marketing,M
143176,54,retired,F
260522,25,other or not specified,F
183658,26,college/grad student,M
161433,30,other or not specified,M
182392,27,executive/managerial,M
142970,26,self-employed,M
184584,25,writer,M
130932,30,scientist,M
223331,26,programmer,M
255163,18,scientist,M
27570,25,self-employed,M
146160,34,college/grad student,M
73323,33,academic/educator,F
140936,30,scientist,M
172470,26,sales/marketing,M
44782,30,self-employed,M
258703,26,academic/educator,F
168182,31,executive/managerial,M
219049,24,sales/marketing,M
133492,33,other or not specified,M
138019,32,sales/marketing,M
185915,27,executive/managerial,M
99613,26,executive/managerial,M
31027,27,college/grad student,M
93587,28,scientist,M
88695,29,technician/engineer,M
228331,36,other or not specified,M
39039,27,executive/managerial,M
114203,21,K-12 student,M
290752,30,clerical/admin,M
88054,29,sales/marketing,M
182397,28,self-employed,M
105663,32,executive/managerial,M
133593,24,sales/marketing,M
6296,25,self-employed,M
15795,26,college/grad student,M
191678,26,college/grad student,M
62743,30,executive/managerial,M
155200,32,sales/marketing,M
128831,21,scientist,M
77875,23,college/grad student,M
203650,25,executive/managerial,M
234222,27,scientist,M
158277,18,K-12 student,M
35704,25,executive/managerial,M
42179,32,technician/engineer,M
283741,33,college/grad student,F
236253,31,sales/marketing,M
261091,33,college/grad student,M
155552,28,college/grad student,M
26614,29,self-employed,M
72411,32,executive/managerial,M
122255,30,other or not specified,M
114597,50,executive/managerial,M
261210,34,scientist,M
236903,34,lawyer,M
169419,33,homemaker,M
15110,23,sales/marketing,M
51393,33,executive/managerial,M
71093,31,sales/marketing,M
230083,29,academic/educator,F
97238,32,technician/engineer,M
28354,27,sales/marketing,M
98252,31,sales/marketing,M
260708,30,executive/managerial,M
295310,28,college/grad student,M
78299,25,executive/managerial,M
145473,29,college/grad student,M
229003,34,executive/managerial,M
48808,26,self-employed,M
163167,32,executive/managerial,M
11322,33,other or not specified,M
295278,20,scientist,M
23029,32,programmer,M
229613,25,scientist,M
46697,18,K-12 student,M
263402,29,college/grad student,F
232575,33,executive/managerial,M
79817,33,college/grad student,F
72340,42,writer,F
276729,27,college/grad student,M
190939,25,scientist,M
178059,26,college/grad student,M
249156,28,sales/marketing,M
242149,34,executive/managerial,F
22748,34,other or not specified,M
85187,34,college/grad student,M
37752,26,executive/managerial,M
14447,31,executive/managerial,M
286070,32,college/grad student,M
29040,31,clerical/admin,F
247964,29,other or not specified,M
7975,30,sales/marketing,M
81728,28,scientist,M
211520,31,sales/marketing,M
246185,66,academic/educator,F
209057,26,sales/marketing,M
7852,27,self-employed,F
248272,46,academic/educator,F
179831,34,self-employed,M
257792,28,unemployed,M
188499,32,college/grad student,F
237328,22,scientist,M
267436,39,executive/managerial,M
63458,29,sales/marketing,M
156593,32,scientist,M
174389,31,scientist,M
187856,33,college/grad student,M
23002,33,academic/educator,F
206620,25,sales/marketing,F
5735,33,self-employed,M
87555,26,college/grad student,M
199527,30,college/grad student,F
59348,26,sales/marketing,M
28741,51,clerical/admin,M
12210,28,scientist,M
199849,32,executive/managerial,M
243629,28,homemaker,M
109801,25,college/grad student,M
211484,30,college/grad student,M
51362,20,sales/marketing,M
222194,30,executive/managerial,M
257893,28,college/grad student,M
99653,26,scientist,M
229803,33,artist,M
79706,27,homemaker,M
180816,29,college/grad student,F
201564,29,executive/managerial,M
297753,31,college/grad student,M
60697,34,self-employed,M
286777,72,retired,F
4857,30,homemaker,M
12009,32,college/grad student,M
55806,34,other or not specified,M
51612,32,college/grad student,M
210653,42,writer,M
165906,22,writer,M
2236,27,scientist,M
289643,27,college/grad student,M
200042,34,college/grad student,F
163115,33,college/grad student,M
8753,25,executive/managerial,M
76089,34,college/grad student,F
204525,25,executive/managerial,M
208113,25,retired,F
228220,26,other or not specified,M
259351,26,college/grad student,M
272461,26,sales/marketing,M
14461,11,K-12 student,M
54646,33,executive/managerial,M
150548,26,executive/managerial,M
66987,33,sales/marketing,M
12147,32,homemaker,M
6445,27,self-employed,M
137376,26,college/grad student,M
78296,22,sales/marketing,M
8296,34,executive/managerial,F
240543,25,sales/marketing,M
22044,33,college/grad student,M
131428,30,executive/managerial,F
195361,24,K-12 student,M
176928,27,college/grad student,M
96376,33,college/grad student,F
25419,31,college/grad student,M
148032,25,programmer,M
209177,25,sales/marketing,M
183738,23,scientist,M
292444,34,college/grad student,M
123311,34,K-12 student,F
113657,27,college/grad student,M
201261,33,sales/marketing,M
121696,49,sales/marketing,M
159963,73,retired,F
62916,29,executive/managerial,M
280800,30,college/grad student,M
126835,26,college/grad student,M
222611,29,executive/managerial,M
105634,28,other or not specified,F
80458,28,programmer,M
228804,26,executive/managerial,M
92511,31,college/grad student,M
109541,81,retired,F
193971,32,college/grad student,M
284203,28,executive/managerial,M
43827,30,college/grad student,F
145523,24,sales/marketing,M
52371,34,scientist,M
167645,28,scientist,M
149928,27,K-12 student,F
225662,26,self-employed,M
203712,29,executive/managerial,M
246790,32,college/grad student,M
152742,31,sales/marketing,M
218262,61,academic/educator,F
236519,29,scientist,M
58054,28,college/grad student,F
150670,34,scientist,M
160004,34,homemaker,F
263646,41,executive/managerial,M
257099,25,other or not specified,M
130091,29,sales/marketing,M
160730,30,college/grad student,M
79074,11,K-12 student,M
177889,29,executive/managerial,M
12129,48,executive/managerial,M
167650,27,artist,M
65525,33,scientist,M
96698,24,sales/marketing,M
208577,33,doctor/health care,M
193647,25,college/grad student,M
101181,30,college/grad student,M
111466,25,executive/managerial,M
227285,27,scientist,M
79158,31,college/grad student,M
163542,26,self-employed,M
47234,31,college/grad student,M
298234,78,self-employed,F
292416,30,academic/educator,F
264466,30,sales/marketing,M
23546,27,academic/educator,M
86190,33,executive/managerial,M
294013,32,college/grad student,F
285625,27,executive/managerial,M
67915,32,K-12 student,M
221747,30,other or not specified,M
137824,33,scientist,F
233556,29,college/grad student,M
140310,32,executive/managerial,M
105378,25,sales/marketing,M
64159,29,self-employed,M
203272,74,executive/managerial,M
19204,34,scientist,M
287821,27,executive/managerial,M
25876,32,college/grad student,M
89718,28,sales/marketing,M
20578,25,college/grad student,M
288978,29,sales/marketing,M
90200,34,executive/managerial,M
233473,33,sales/marketing,M
54300,34,college/grad student,M
174579,30,executive/managerial,M
139262,30,scientist,M
29436,26,executive/managerial,M
201573,18,K-12 student,M
147007,41,academic/educator,F
237620,30,other or not specified,M
164363,27,sales/marketing,M
193167,31,college/grad student,M
123985,33,technician/engineer,M
84773,30,farmer,M
197354,32,college/grad student,M
106384,28,executive/managerial,M
294493,33,other or not specified,M
74213,33,retired,F
187911,26,college/grad student,M
52301,27,scientist,M
18012,32,executive/managerial,M
272162,34,scientist,F
278866,26,college/grad student,F
246665,25,executive/managerial,M
44685,25,college/grad student,M
286929,25,college/grad student,M
232677,27,scientist,M
109997,27,college/grad student,F
225205,31,executive/managerial,M
290144,43,writer,F
179940,33,executive/managerial,M
248655,33,technician/engineer,M
123447,28,college/grad student,M
146517,32,college/grad student,M
9999,31,technician/engineer,M
227909,33,college/grad student,M
76391,24,K-12 student,M
153191,25,college/grad student,M
247201,34,college/grad student,F
101819,25,college/grad student,M
14771,34,scientist,M
223515,25,sales/marketing,M
270270,21,other or not specified,M
52505,31,scientist,M
43180,29,sales/marketing,M
159659,28,executive/managerial,M
172847,34,K-12 student,M
158410,36,executive/managerial,F
121979,32,college/grad student,M
74189,31,college/grad student,F
12510,32,college/grad student,M
266274,40,other or not specified,F
32223,31,college/grad student,M
288560,29,college/grad student,M
190874,28,sales/marketing,M
245728,30,K-12 student,M
75441,18,scientist,M
147888,28,college/grad student,M
150894,29,self-employed,M
230553,29,sales/marketing,M
125018,30,college/grad student,F
93125,28,college/grad student,M
145941,30,college/grad student,F
205578,29,college/grad student,M
229848,30,college/grad student,F
127417,33,executive/managerial,F
45554,26,self-employed,F
63810,25,sales/marketing,M
215478,25,college/grad student,M
39921,27,college/grad student,M
156750,38,executive/managerial,M
112467,21,college/grad student,M
83377,28,college/grad student,M
282128,28,executive/managerial,M
160085,33,sales/marketing,M
229789,34,executive/managerial,M
106344,27,executive/managerial,M
58425,34,college/grad student,M
204507,32,college/grad student,M
291788,26,scientist,M
50011,31,scientist,M
113725,28,executive/managerial,M
109186,26,sales/marketing,F
217845,34,sales/marketing,M
175342,27,college/grad student,F
139444,32,homemaker,M
280498,29,college/grad student,F
182234,46,academic/educator,F
124214,28,executive/managerial,M
132115,33,college/grad student,F
132373,29,college/grad student,M
245791,34,sales/marketing,M
71232,25,executive/managerial,M
232898,27,college/grad student,M
75123,27,sales/marketing,M
27726,29,other or not specified,M
284484,37,retired,F
206342,32,college/grad student,M
133038,26,college/grad student,M
187716,32,sales/marketing,F
159984,25,college/grad student,M
267319,29,executive/managerial,M
136111,31,executive/managerial,M
41392,30,executive/managerial,M
98361,34,college/grad student,F
292985,25,sales/marketing,M
284378,31,self-employed,M
258957,34,self-employed,M
71579,30,college/grad student,F
81571,26,other or not specified,M
41075,34,college/grad student,F
161868,29,college/grad student,M
182709,32,retired,F
93339,25,homemaker,M
193046,31,self-employed,F
101996,26,college/grad student,M
24117,27,college/grad student,M
220307,26,executive/managerial,F
167049,33,college/grad student,M
251277,28,scientist,M
190380,34,executive/managerial,M
33976,43,executive/managerial,M
